COUNTRY NAME; COUNTRY SHORT CODE; COUNTRY LONG CODE; COUNTRY NUMBER CODE; REGION NAME; REGION TYPE; REGIONAL CODE; REGIONAL NUMBER CODE
"Sao Tome and Principe";ST;STP;198;"Príncipe";Municipality;"P";20324
"Sao Tome and Principe";ST;STP;198;"São Tomé";Municipality;"S";20325
